epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518787072,1518787149,1.71089222109,0.362164706106,1.43365244269,0.467466666897
1,r1518787072,1518787214,1.25022999111,0.548329412464,1.15457668145,0.59133333842
2,r1518787072,1518787280,1.0402234792,0.626705886266,1.06106621146,0.62586667041
3,r1518787072,1518787345,0.876448028999,0.692141179898,0.95337348183,0.666400004228
4,r1518787072,1518787409,0.741668030637,0.740352942312,0.865389874975,0.700533336004
5,r1518787072,1518787475,0.623319260162,0.781552938784,0.803178544243,0.729733336767
6,r1518787072,1518787540,0.51336186537,0.825458818183,0.801441778938,0.731866668065
7,r1518787072,1518787606,0.409172997229,0.862117642024,0.822003322244,0.744800000588
8,r1518787072,1518787671,0.316276517458,0.895976467343,0.803425030907,0.754666664203
9,r1518787072,1518787737,0.249446232104,0.918447055396,0.862112163504,0.754133332173
10,r1518787072,1518787799,0.18593987521,0.940211763242,1.02491825779,0.734133334955
11,r1518787072,1518787862,0.141600590146,0.954752939589,0.959724557002,0.753866665363
12,r1518787072,1518787924,0.103856861908,0.966964706743,1.01650893748,0.746133333047
13,r1518787072,1518787986,0.0906323221824,0.97157647231,1.10568692346,0.752266665697
14,r1518787072,1518788049,0.0781632009937,0.97496470795,1.18282223086,0.745066666603
15,r1518787072,1518788111,0.0664775662713,0.978070591688,1.10113321026,0.759999998808
16,r1518787072,1518788176,0.0590269654758,0.980541179741,1.26579960187,0.73853333354
17,r1518787072,1518788238,0.0416142057112,0.986282357328,1.25404158503,0.757599998713
18,r1518787072,1518788301,0.0492445809608,0.983247061687,1.30701677163,0.751466665268
19,r1518787072,1518788363,0.0473016788088,0.983976475141,1.27110711376,0.757199997505
20,r1518787072,1518788426,0.037395407893,0.98656471014,1.42580329061,0.741466666857
21,r1518787072,1518788488,0.0428360764154,0.985952945527,1.49757234216,0.742266668081
22,r1518787072,1518788551,0.0347797413597,0.988282355912,1.39151846051,0.759466664791
23,r1518787072,1518788613,0.0419498291411,0.986423533033,1.40078987916,0.755199999412
24,r1518787072,1518788675,0.0349482757111,0.988235297974,1.42329275072,0.751466666063
25,r1518787072,1518788737,0.0329827262824,0.989294122247,1.45694033484,0.74759999911
26,r1518787072,1518788799,0.0337127826899,0.988588238814,1.36695767204,0.761866664489
27,r1518787072,1518788865,0.0204449053236,0.992988238615,1.4724157997,0.762533331712
28,r1518787072,1518788930,0.0319950900277,0.989435298653,1.56808521628,0.747466665904
29,r1518787072,1518788993,0.0313131457314,0.989623533207,1.53072210272,0.748933336735
30,r1518787072,1518789056,0.0248603032899,0.992141180038,1.48707986037,0.759199998776
31,r1518787072,1518789118,0.0250417060346,0.991788239479,1.46193122327,0.757866666317
32,r1518787072,1518789181,0.0255975559773,0.991529415636,1.53959934672,0.7477333347
33,r1518787072,1518789243,0.0272266250217,0.990823533605,1.53103558064,0.751200000048
34,r1518787072,1518789306,0.0250001445725,0.991529415075,1.62497049491,0.738933334351
35,r1518787072,1518789369,0.0209310836774,0.993294121027,1.58350813091,0.752933333715
36,r1518787072,1518789431,0.0260366648742,0.991105886137,1.58906890194,0.744266666174
37,r1518787072,1518789494,0.0180380427302,0.994447061665,1.75525808652,0.737066668669
38,r1518787072,1518789556,0.0259285620691,0.991576474905,1.53039904177,0.748533333143
