epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518701641,1518701713,1.90931658072,0.273764705737,1.63098043124,0.389600000381
1,r1518701641,1518701778,1.4541648301,0.463435293909,1.38587844332,0.505733332435
2,r1518701641,1518701843,1.24534335059,0.552941178013,1.30734034777,0.549866665999
3,r1518701641,1518701907,1.10018365292,0.611482356962,1.18843949795,0.581600002845
4,r1518701641,1518701972,0.943734948951,0.671905886426,1.20273518602,0.596133338213
5,r1518701641,1518702037,0.816060888311,0.720117649366,1.1812738808,0.621066670616
6,r1518701641,1518702101,0.687151755217,0.770682350818,1.26344847639,0.619466669559
7,r1518701641,1518702163,0.571039198497,0.813341171671,1.25684045712,0.622933337291
8,r1518701641,1518702231,0.464867298884,0.849058819098,1.37584225575,0.600666672587
9,r1518701641,1518702293,0.391609697386,0.87338823045,1.52975126147,0.606266670028
10,r1518701641,1518702355,0.322591063367,0.897411760793,1.47226909161,0.627866670092
11,r1518701641,1518702421,0.266437109731,0.915176467685,1.55534920454,0.614666669766
12,r1518701641,1518702482,0.226814856847,0.927552938461,1.67572148164,0.62466667076
13,r1518701641,1518702544,0.200842609635,0.935835291358,1.70981007576,0.622133337657
14,r1518701641,1518702606,0.173526898568,0.945247057256,1.83036630909,0.612000002464
15,r1518701641,1518702668,0.155994306457,0.950141174793,1.75618733406,0.607866667708
16,r1518701641,1518702730,0.148218127476,0.951999998233,1.80119226297,0.626266672214
17,r1518701641,1518702792,0.131254848345,0.957247058574,1.9612093238,0.612266670267
18,r1518701641,1518702854,0.118795027894,0.961505882249,1.95202155749,0.613200003107
19,r1518701641,1518702916,0.107176552281,0.965505883553,1.92812583208,0.615066668391
20,r1518701641,1518702978,0.105155808525,0.966517647505,1.96525458773,0.616800003449
21,r1518701641,1518703040,0.0997151568524,0.968329412166,2.0526275897,0.609466669559
