epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518911112,1518911267,1.53433444255,0.442141176103,1.23378244638,0.554666668971
1,r1518911112,1518911412,1.17425377446,0.586494119273,1.16185580015,0.588133335312
2,r1518911112,1518911568,1.02427565519,0.638258828065,1.07595169942,0.625600000421
3,r1518911112,1518911714,0.935129441198,0.673694121136,0.955369349321,0.663066670497
4,r1518911112,1518911858,0.860476357201,0.699717650554,0.987496376832,0.667866670291
5,r1518911112,1518912006,0.80935507315,0.719011767962,0.969957515001,0.671733339429
6,r1518911112,1518912152,0.741657754498,0.741152941479,0.863542100986,0.695466669798
7,r1518911112,1518912301,0.698999882796,0.757435293057,0.951532323758,0.679333335956
8,r1518911112,1518912445,0.657868628888,0.773058820753,0.858612489502,0.706666670243
9,r1518911112,1518912598,0.619917279727,0.786964703097,0.818344159524,0.721600001653
10,r1518911112,1518912746,0.588923849358,0.795576465901,0.847192460299,0.716800004244
11,r1518911112,1518912890,0.553323577187,0.810141171568,0.846985373497,0.721333334446
12,r1518911112,1518913034,0.520637955315,0.821105877792,0.849223098358,0.721200000048
13,r1518911112,1518913178,0.491122337562,0.833082347127,0.916019925872,0.705333336989
14,r1518911112,1518913321,0.471699317992,0.839058818046,0.79784935991,0.741866667668
15,r1518911112,1518913468,0.440036260065,0.850141171287,0.766805968285,0.74653333505
16,r1518911112,1518913619,0.421415631683,0.85595293578,0.872578131954,0.720000002782
17,r1518911112,1518913762,0.394732040588,0.865223525412,0.838423508406,0.731866666476
18,r1518911112,1518913905,0.372342225594,0.874399995383,0.746437563896,0.764799997409
19,r1518911112,1518914050,0.349735802438,0.882211759581,0.833808742762,0.73946666797
20,r1518911112,1518914193,0.335679532824,0.887435289411,0.772291537325,0.752266666889
21,r1518911112,1518914336,0.316047282219,0.893599994744,0.844691878955,0.738933333953
22,r1518911112,1518914478,0.299596207466,0.899835289997,0.908373876413,0.736266670624
23,r1518911112,1518914621,0.28285122008,0.905788231036,0.844404816826,0.75173333327
24,r1518911112,1518914764,0.272521714345,0.908282348479,0.827353013754,0.758799999952
25,r1518911112,1518914906,0.25066881122,0.915011761118,0.818487760524,0.76253333052
26,r1518911112,1518915050,0.243999717643,0.918564702062,0.920313436985,0.736000000238
27,r1518911112,1518915195,0.229297661637,0.924164701981,0.801108626326,0.773599996169
28,r1518911112,1518915343,0.213202592156,0.928117643665,0.849099684457,0.749866666794
29,r1518911112,1518915488,0.199981512633,0.932847056108,0.930180687507,0.738933333953
30,r1518911112,1518915633,0.195139287366,0.935105880218,0.905111843745,0.758533335924
31,r1518911112,1518915777,0.180603082684,0.939741175034,1.05168304324,0.723466667732
32,r1518911112,1518915921,0.183455587266,0.938047056759,0.954062461456,0.749199999968
33,r1518911112,1518916066,0.164218385097,0.946023527103,0.876295151711,0.76493333141
34,r1518911112,1518916211,0.158137044961,0.947317645339,0.961250689824,0.755333330234
35,r1518911112,1518916356,0.156924219267,0.947317644778,1.05888579448,0.742533335686
36,r1518911112,1518916501,0.147917961014,0.949882350459,0.9769279176,0.753733334939
37,r1518911112,1518916645,0.141463901716,0.952423527661,1.01092125416,0.74906666398
38,r1518911112,1518916789,0.135427064742,0.953999999201,0.912686035037,0.769466664394
