epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518788972,1518790444,1.61462411395,0.197942386883,1.61924632861,0.195979380923
1,r1518788972,1518791855,1.61950193609,0.197407407242,1.61967492349,0.1988659787
2,r1518788972,1518793224,1.61885759737,0.199382716046,1.61983473338,0.202886597839
3,r1518788972,1518794787,1.61981127022,0.197530863799,1.61977394279,0.208659793298
4,r1518788972,1518796294,1.61936021587,0.202880658271,1.6197263961,0.187113402335
5,r1518788972,1518797706,1.61939814871,0.198765431849,1.61957747973,0.19824742257
6,r1518788972,1518798971,1.61978882821,0.197283950439,1.61989455186,0.202268041171
7,r1518788972,1518800245,1.61985668356,0.202098765238,1.61964918658,0.198453608286
8,r1518788972,1518801631,1.61980963931,0.201069958615,1.61988298242,0.201443299382
9,r1518788972,1518803134,1.61982117244,0.198189300397,1.61906146266,0.195360824389
10,r1518788972,1518804680,1.61937566255,0.20382716046,1.61941979226,0.206907216402
11,r1518788972,1518806131,1.6195881016,0.205390946188,1.61984383998,0.204639174678
12,r1518788972,1518807505,1.61969210508,0.199753086347,1.619917311,0.198556701413
13,r1518788972,1518808877,1.61988282277,0.20041152273,1.61978849062,0.199381443374
14,r1518788972,1518810251,1.61951203724,0.199547325119,1.6198827145,0.203711339993
