epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518907568,1518907617,1.37823823536,0.499458825124,1.19897754272,0.570399999619
1,r1518907568,1518907653,0.95889139221,0.662164708937,0.980577266216,0.652133339643
2,r1518907568,1518907691,0.720400671924,0.749811764465,0.971496279637,0.664133338928
3,r1518907568,1518907725,0.560576628447,0.809811760117,0.861231969198,0.713066672484
4,r1518907568,1518907759,0.430308887678,0.856329407341,0.859328538179,0.723466669321
5,r1518907568,1518907793,0.327822827118,0.890423525011,0.953244549433,0.70906667153
6,r1518907568,1518907826,0.243856257016,0.923105879671,0.923938732147,0.732399999698
7,r1518907568,1518907860,0.184956157188,0.940799998325,0.98995511353,0.722266669671
8,r1518907568,1518907893,0.154030136166,0.949999998247,1.0200236239,0.731333337625
9,r1518907568,1518907926,0.116728751824,0.961294117324,1.10621703267,0.724533335368
10,r1518907568,1518907959,0.100306938684,0.967552942248,1.16060017625,0.726533333858
11,r1518907568,1518907992,0.0867524105058,0.971741177054,1.25830940386,0.717600001097
12,r1518907568,1518908025,0.0806590904038,0.972494119756,1.1519066,0.744800002972
13,r1518907568,1518908059,0.065569651277,0.9779294143,1.27163309455,0.73400000294
14,r1518907568,1518908092,0.0622348032516,0.979623532155,1.3726753056,0.711866668463
15,r1518907568,1518908125,0.0535928172552,0.982376473932,1.29196151813,0.734400000175
16,r1518907568,1518908158,0.0548948270915,0.981129414544,1.35813176115,0.734933334589
17,r1518907568,1518908190,0.0511604456441,0.981929415464,1.26658242166,0.740533334017
18,r1518907568,1518908223,0.0403979089547,0.98618823956,1.43771112959,0.737866666317
19,r1518907568,1518908256,0.0471123814084,0.983764709445,1.47625127872,0.722533337275
20,r1518907568,1518908289,0.044629459782,0.985011768692,1.46767042836,0.731866667271
21,r1518907568,1518908321,0.042678261519,0.985388238781,1.56244340777,0.716400001844
22,r1518907568,1518908354,0.0365631869192,0.987364709237,1.43825833241,0.732933334112
23,r1518907568,1518908387,0.0402893261066,0.986682356666,1.52375436266,0.722400002082
