epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518879455,1518879475,1.31721005608,0.526070588739,1.30429333409,0.543466667533
1,r1518879455,1518879484,0.934344377938,0.673552945747,1.26812833269,0.570000002186
2,r1518879455,1518879492,0.7267903985,0.754729410059,1.17246261477,0.624533336361
3,r1518879455,1518879500,0.556971968202,0.811835289422,1.33145200849,0.595733336608
4,r1518879455,1518879507,0.424055896848,0.859694111067,1.29708483219,0.627733338277
5,r1518879455,1518879515,0.318504824393,0.896729407942,1.3986540858,0.627200005849
6,r1518879455,1518879523,0.23858926848,0.922211761334,1.53962316394,0.621200005015
7,r1518879455,1518879530,0.186626260684,0.939458822292,1.58527713458,0.623866672119
8,r1518879455,1518879538,0.153358851381,0.949929411201,1.66069453637,0.626800004045
9,r1518879455,1518879545,0.134917919572,0.955082350689,1.72861915986,0.633733337323
10,r1518879455,1518879554,0.119049814315,0.958870587559,1.77803090731,0.640800002813
11,r1518879455,1518879562,0.102539257809,0.964894117818,1.84487734993,0.629733338555
12,r1518879455,1518879569,0.0926105336401,0.969600000872,1.91742310643,0.635866671602
13,r1518879455,1518879577,0.0899143855167,0.969552942164,1.95355481466,0.63800000449
14,r1518879455,1518879585,0.0727376132494,0.975905883523,2.13729043921,0.620933337808
15,r1518879455,1518879592,0.0747615078311,0.974423530733,2.08681346138,0.642400006851
16,r1518879455,1518879600,0.0739141082078,0.974305884698,2.14205020428,0.636533336639
17,r1518879455,1518879608,0.0751293984554,0.974117649443,2.26209531069,0.604800002575
18,r1518879455,1518879616,0.0546281457503,0.980917650461,2.42226834933,0.614133337736
19,r1518879455,1518879623,0.0605799551302,0.979152944298,2.16822701295,0.639333337347
20,r1518879455,1518879631,0.0574273617559,0.981129415526,2.45820382754,0.59506667157
21,r1518879455,1518879638,0.0516002875281,0.982282356865,2.33534605742,0.61453333656
22,r1518879455,1518879647,0.0496575475487,0.983105885562,2.43286179304,0.616266670426
23,r1518879455,1518879654,0.0445739219394,0.984964709703,2.35199748755,0.643333340089
24,r1518879455,1518879662,0.0517669752929,0.982729414561,2.40332215985,0.634533335567
25,r1518879455,1518879669,0.0432570412715,0.985129414657,2.31974498669,0.637066669861
26,r1518879455,1518879677,0.0472428034002,0.984000003198,2.60168439786,0.626000003219
27,r1518879455,1518879684,0.0439444106622,0.985058828101,2.4173996369,0.630533338189
28,r1518879455,1518879691,0.0395471232446,0.986705885915,2.2780675451,0.654133338332
29,r1518879455,1518879700,0.0407436663297,0.986352946057,2.4358423694,0.649866671165
30,r1518879455,1518879707,0.0392074564603,0.986494121902,2.71972466548,0.620400004188
31,r1518879455,1518879714,0.0419235736427,0.985929415927,2.33380256176,0.653333338499
32,r1518879455,1518879722,0.0296241303589,0.990047062425,2.42440564156,0.6302666682
33,r1518879455,1518879729,0.0361460422097,0.987505886555,2.69570944627,0.620533338189
34,r1518879455,1518879736,0.0375472895431,0.987505886765,2.64031761964,0.616266673207
35,r1518879455,1518879744,0.0326763027564,0.989129416662,2.46859597127,0.633600003918
36,r1518879455,1518879751,0.0294825493131,0.99025882756,2.50588577509,0.634800003171
37,r1518879455,1518879758,0.0347764700504,0.988329415532,2.59786166747,0.633600004117
38,r1518879455,1518879766,0.0328536713316,0.988494121678,2.75644565503,0.617466672262
39,r1518879455,1518879773,0.0282696027429,0.990211769413,2.44458022237,0.648666668932
