epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518894260,1518894305,1.35608384266,0.51044705902,1.13775465727,0.6005333366
1,r1518894260,1518894347,0.905785953297,0.682823533556,0.973750890891,0.660266673565
2,r1518894260,1518894386,0.666428458515,0.770047057937,0.905573592583,0.702666668495
3,r1518894260,1518894426,0.504409736991,0.828517641741,0.873064692815,0.704000002543
4,r1518894260,1518894466,0.374167070433,0.877247054437,0.87532280763,0.725733336608
5,r1518894260,1518894506,0.280801546319,0.907905878109,0.906189059615,0.730399998824
6,r1518894260,1518894546,0.20582648815,0.933623527218,0.969320041537,0.727866670291
7,r1518894260,1518894584,0.162247413366,0.947999997419,1.01721409599,0.72506666859
8,r1518894260,1518894622,0.122186457487,0.96143529317,1.11294495781,0.720133335193
9,r1518894260,1518894660,0.104020548781,0.965741176886,1.13831780394,0.724400002956
10,r1518894260,1518894699,0.0920953952702,0.96894117713,1.1571506389,0.735866668224
11,r1518894260,1518894738,0.0766148675485,0.974070589823,1.22758918027,0.722533336083
12,r1518894260,1518894776,0.0704305913639,0.976729414744,1.21845185975,0.737200001081
13,r1518894260,1518894817,0.0608814233068,0.97950588612,1.29756843587,0.721600000064
14,r1518894260,1518894855,0.0623023793342,0.978305884319,1.32367554804,0.72680000325
15,r1518894260,1518894893,0.0537229726312,0.98244706245,1.2425279659,0.739600001574
16,r1518894260,1518894933,0.0460864544824,0.984823534278,1.42199481726,0.727866666317
17,r1518894260,1518894971,0.0498689721382,0.982376473721,1.36144681652,0.725200001399
18,r1518894260,1518895010,0.0388205888213,0.987505887186,1.37829010149,0.733866667747
19,r1518894260,1518895049,0.0438753096014,0.984800004468,1.42366425216,0.730800002813
20,r1518894260,1518895087,0.0400366176185,0.986682357648,1.41525722186,0.730400001605
21,r1518894260,1518895126,0.0403712983386,0.986752945746,1.49783929229,0.728133333127
22,r1518894260,1518895164,0.0379363685502,0.987058827456,1.44134615183,0.72626666824
23,r1518894260,1518895203,0.0291805418272,0.990635298841,1.47470577916,0.719200004339
24,r1518894260,1518895241,0.0452272066807,0.984352945791,1.31727851748,0.741866666476
25,r1518894260,1518895281,0.0201054048713,0.993741180125,1.35993340154,0.746266664267
26,r1518894260,1518895321,0.0402048738048,0.985882356447,1.44745356878,0.738800001144
27,r1518894260,1518895359,0.0285820009474,0.990400003616,1.39916395942,0.741733334462
28,r1518894260,1518895397,0.0228879657214,0.992682356975,1.54584281643,0.727999998728
29,r1518894260,1518895435,0.0371013015841,0.986870592903,1.44967110495,0.723199999332
30,r1518894260,1518895474,0.0211069248072,0.99320000368,1.53215549588,0.72986667037
31,r1518894260,1518895512,0.0345548879005,0.987505886835,1.4952614367,0.728800002734
32,r1518894260,1518895550,0.0194709232249,0.993694121277,1.42493103822,0.745333330631
33,r1518894260,1518895589,0.0239542610056,0.992211768347,1.58160494725,0.727066668272
34,r1518894260,1518895627,0.0284733982581,0.990635297649,1.66549182018,0.723066665332
35,r1518894260,1518895665,0.0237357531279,0.991764709038,1.48757619143,0.744266666571
36,r1518894260,1518895703,0.0195821192511,0.992894121969,1.53667910298,0.74066666921
