epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518789110,1518789190,1.7236192197,0.349129411149,1.47127639135,0.461066666047
1,r1518789110,1518789260,1.26080779686,0.544635295517,1.16814747492,0.586533336639
2,r1518789110,1518789331,1.0192851711,0.640964709801,1.07019565066,0.634666670561
3,r1518789110,1518789398,0.813469142633,0.719482355609,1.01666413983,0.656133337816
4,r1518789110,1518789465,0.6214959545,0.791647054448,1.03621624867,0.667200002074
5,r1518789110,1518789533,0.480207009228,0.841058817331,1.0775077947,0.683200004498
6,r1518789110,1518789600,0.346341425426,0.885599995361,1.21875498752,0.671733338038
7,r1518789110,1518789664,0.264593260775,0.915811760636,1.30237695376,0.671066669424
8,r1518789110,1518789727,0.19896670906,0.935929409336,1.3699361825,0.669866672357
9,r1518789110,1518789791,0.161660482372,0.948282351213,1.43528410236,0.673600004514
10,r1518789110,1518789856,0.134779562069,0.957505881997,1.54430465778,0.66946667095
11,r1518789110,1518789920,0.116603074512,0.961882352478,1.60004603783,0.66906667153
12,r1518789110,1518789984,0.0951393069595,0.969058824217,1.62051508625,0.677200005054
13,r1518789110,1518790048,0.0929920842164,0.969552942444,1.57834621588,0.679200006326
14,r1518789110,1518790112,0.0781953889626,0.974023530904,1.67896886945,0.667600005269
15,r1518789110,1518790176,0.077097992406,0.974635294746,1.6835094142,0.671866672635
16,r1518789110,1518790240,0.0710949943801,0.976258827167,1.79729278604,0.654933337569
