epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518826403,1518826472,1.80860783016,0.340070589343,1.90582860788,0.299866668085
1,r1518826403,1518826542,1.86445103098,0.308235295218,2.29071556727,0.208399999142
2,r1518826403,1518826605,1.93764162414,0.285835294136,2.22632328431,0.205599999775
3,r1518826403,1518826668,2.00906535822,0.257105882703,2.22996435642,0.174266666522
4,r1518826403,1518826730,2.12866283599,0.19884705888,2.30089833101,0.133466666639
5,r1518826403,1518826793,2.23802996537,0.179317647214,2.4773199749,0.111199999303
6,r1518826403,1518826856,2.18338337674,0.196941176587,2.25183147113,0.156533333336
7,r1518826403,1518826918,2.21159061095,0.168705882062,2.20201737722,0.172000000278
8,r1518826403,1518826981,2.11158594272,0.205623529172,2.17710433801,0.208666665455
9,r1518826403,1518827043,2.13841941749,0.20609411752,2.28902389844,0.158399999887
10,r1518826403,1518827106,2.20827985245,0.184941176386,2.27565369765,0.15533333314
11,r1518826403,1518827169,2.21573414045,0.180729411613,2.2869084692,0.145466666296
