epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518696728,1518697739,0.42939586394,0.345858823127,0.37788359503,0.440933331052
1,r1518696728,1518698754,0.358319076019,0.476658822473,0.354932320317,0.484933331609
2,r1518696728,1518699791,0.329902435366,0.529200000588,0.344470663071,0.520266666611
3,r1518696728,1518700814,0.310042179893,0.56844706069,0.347913382649,0.504000000358
4,r1518696728,1518701808,0.291666049642,0.60484706244,0.326630508701,0.54680000027
5,r1518696728,1518702841,0.278521799393,0.631388239089,0.323938315511,0.550800001224
6,r1518696728,1518703852,0.264249533923,0.662517651355,0.324289269646,0.552266668876
7,r1518696728,1518704897,0.252386038373,0.68524706269,0.321903212468,0.559333334366
8,r1518696728,1518705948,0.240614850118,0.709741179172,0.316349240939,0.561199999849
9,r1518696728,1518707003,0.233773072309,0.724329414157,0.310254471004,0.571733335853
10,r1518696728,1518708055,0.225860338842,0.741270587865,0.319388920168,0.566266667644
11,r1518696728,1518709107,0.216334663857,0.762235293108,0.31660170416,0.571733335455
12,r1518696728,1518710177,0.210720211092,0.77395293923,0.322669853469,0.566400002042
13,r1518696728,1518711312,0.203720953543,0.789152937286,0.314896737138,0.565733334621
14,r1518696728,1518712502,0.197998383519,0.800588230175,0.315530024469,0.567600000898
15,r1518696728,1518713650,0.193070485469,0.813976466025,0.308296749194,0.576266671817
16,r1518696728,1518714768,0.187112293086,0.824894112419,0.312382390797,0.589466671745
17,r1518696728,1518715985,0.181390589107,0.834964700727,0.312281598548,0.584800001979
18,r1518696728,1518717115,0.177200311834,0.841317641034,0.325746439497,0.557066667279
19,r1518696728,1518718204,0.172676823209,0.851082348122,0.321047415237,0.563600001136
20,r1518696728,1518719397,0.168029923448,0.858776464953,0.321218341291,0.564533334374
21,r1518696728,1518720537,0.16442544122,0.865764700665,0.331567933361,0.553066668113
22,r1518696728,1518721628,0.16192321659,0.872329406598,0.326967843374,0.557066667676
23,r1518696728,1518722770,0.157404695723,0.878823525275,0.324865619044,0.563733334144
24,r1518696728,1518723993,0.154698994028,0.882847054986,0.322984713217,0.558800000747
25,r1518696728,1518725159,0.149798443808,0.891976465267,0.325239263972,0.564800002575
17,r1518728160,1518729151,0.182206200361,0.833529406856,0.318228528102,0.562933333913
18,r1518728160,1518730180,0.176608961873,0.844588229586,0.321119972467,0.564800002972
19,r1518728160,1518731206,0.170872242836,0.853976465744,0.320981648564,0.56480000178
20,r1518728160,1518732239,0.167652158316,0.860823523788,0.326824259162,0.559600002964
21,r1518728160,1518733252,0.163042834086,0.869058817906,0.327027419011,0.558933334549
22,r1518728160,1518734302,0.159439014126,0.874894114312,0.323400809666,0.566133335233
23,r1518728160,1518735370,0.154822608723,0.882164701574,0.331403431694,0.560666669011
24,r1518728160,1518736370,0.151655815805,0.886752936489,0.323486536145,0.567733337879
25,r1518728160,1518737355,0.146740465602,0.896352937292,0.3257665054,0.562400001486
26,r1518728160,1518738314,0.143567503217,0.899647056215,0.324397910138,0.567066667875
27,r1518728160,1518739305,0.141111665771,0.905552937073,0.333633057276,0.546533334255
28,r1518728160,1518740297,0.136731411131,0.911035291447,0.335468074679,0.550400002003
29,r1518728160,1518741287,0.133758731335,0.915905878474,0.342583938539,0.542133332292
30,r1518728160,1518742272,0.131085862289,0.91865881997,0.336187073986,0.549200003942
31,r1518728160,1518743264,0.129203449032,0.920188231679,0.332555196683,0.546933334668
32,r1518728160,1518744270,0.126483389735,0.925529408385,0.330352230469,0.561200001041
33,r1518728160,1518745279,0.123465430088,0.928799995885,0.329743966361,0.569599999785
34,r1518728160,1518746295,0.122228199208,0.92872940926,0.330158440471,0.564800004363
35,r1518728160,1518747303,0.120026713522,0.932023525589,0.340331036647,0.541866666675
36,r1518728160,1518748314,0.117891893825,0.936047056773,0.34165852348,0.537199999889
37,r1518728160,1518749315,0.115418265225,0.940211761909,0.338584020535,0.541466668248
38,r1518728160,1518750308,0.113153172232,0.941341174911,0.345481113195,0.536933333675
39,r1518728160,1518751289,0.111868020796,0.943976467988,0.339744481544,0.546800002456
40,r1518728160,1518752273,0.109301454407,0.945458820988,0.347251782616,0.53213333408
41,r1518728160,1518753257,0.10885079269,0.9476705866,0.343910225431,0.536266669631
42,r1518728160,1518754240,0.105166623961,0.951576469716,0.347655029098,0.532933331927
43,r1518728160,1518755213,0.103984278572,0.951458822559,0.344608439604,0.539066664974
44,r1518728160,1518756192,0.102078094767,0.954752940571,0.350610525807,0.526266665657
