epoch,run_id,timestamp,train_c_loss,train_c_accuracy,val_c_loss,val_c_accuracy
0,r1518827271,1518827383,1.67619153205,0.393999999043,1.85200006247,0.399066667259
1,r1518827271,1518827484,1.48771122168,0.468611764294,1.74458813508,0.351866666377
2,r1518827271,1518827581,1.47517621363,0.475011763187,1.77555643876,0.368800001045
3,r1518827271,1518827678,1.51810797719,0.456211763445,1.94151988427,0.336533333361
4,r1518827271,1518827776,1.56710866774,0.43934117503,1.90489064773,0.323733335038
5,r1518827271,1518827873,1.65421228072,0.397176470914,2.55402727604,0.183866667226
6,r1518827271,1518827970,1.68842508779,0.385270588188,2.86633188566,0.201866666948
7,r1518827271,1518828067,1.6568642218,0.407811764566,2.39914850394,0.28386666735
8,r1518827271,1518828164,1.6465018832,0.408141175649,2.58459416548,0.173333333259
9,r1518827271,1518828261,1.78998945909,0.364188236138,2.3889043657,0.248799999853
10,r1518827271,1518828358,1.83178985526,0.340964706558,2.29463002284,0.237066666732
11,r1518827271,1518828455,1.88272436142,0.316000000344,2.23542833567,0.228133333772
